asset_id,inspection_date,condition_score,condition_band
AST-00902,2025-03-26,48.1,Poor
AST-00902,2025-06-24,44.3,Critical
AST-00902,2025-09-22,48.9,Poor
AST-00902,2025-12-21,42.3,Critical
AST-00902,2026-03-21,40.9,Critical
AST-00902,2026-06-19,39.1,Critical
AST-00903,2024-01-01,53.8,Poor
AST-00903,2024-03-31,61.5,Fair
AST-00903,2024-06-29,66.9,Fair
AST-00903,2024-09-27,58.5,Poor
AST-00903,2024-12-26,54.8,Poor
AST-00903,2025-03-26,57.1,Poor
AST-00903,2025-06-24,58.9,Poor
AST-00903,2025-09-22,56.4,Poor
AST-00903,2025-12-21,49.1,Poor
AST-00903,2026-03-21,49.9,Poor
AST-00903,2026-06-19,47.2,Poor
AST-00904,2024-01-01,68.9,Fair
AST-00904,2024-03-31,66.8,Fair
AST-00904,2024-06-29,65.7,Fair
AST-00904,2024-09-27,62.3,Fair
AST-00904,2024-12-26,56.3,Poor
AST-00904,2025-03-26,66.7,Fair
AST-00904,2025-06-24,63.7,Fair
AST-00904,2025-09-22,64.1,Fair
AST-00904,2025-12-21,57.4,Poor
AST-00904,2026-03-21,58.6,Poor
AST-00904,2026-06-19,63.4,Fair
AST-00905,2024-01-01,71.0,Fair
AST-00905,2024-03-31,75.5,Good
AST-00905,2024-06-29,68.2,Fair
AST-00905,2024-09-27,69.3,Fair
AST-00905,2024-12-26,71.2,Fair
AST-00905,2025-03-26,67.9,Fair
AST-00905,2025-06-24,66.0,Fair
AST-00905,2025-09-22,62.6,Fair
AST-00905,2025-12-21,66.6,Fair
AST-00905,2026-03-21,64.1,Fair
AST-00905,2026-06-19,63.1,Fair
AST-00906,2024-01-01,53.1,Poor
AST-00906,2024-03-31,49.9,Poor
AST-00906,2024-06-29,38.1,Critical
AST-00906,2024-09-27,39.3,Critical
AST-00906,2024-12-26,47.1,Poor
AST-00906,2025-03-26,45.9,Poor
AST-00906,2025-06-24,42.1,Critical
AST-00906,2025-09-22,41.2,Critical
AST-00906,2025-12-21,41.0,Critical
AST-00906,2026-03-21,44.5,Critical
AST-00906,2026-06-19,31.5,Critical
AST-00907,2024-01-01,71.7,Fair
AST-00907,2024-03-31,70.0,Fair
AST-00907,2024-06-29,66.2,Fair
AST-00907,2024-09-27,67.3,Fair
AST-00907,2024-12-26,69.0,Fair
AST-00907,2025-03-26,73.7,Fair
AST-00907,2025-06-24,73.0,Fair
AST-00907,2025-09-22,76.3,Good
AST-00907,2025-12-21,74.4,Fair
AST-00907,2026-03-21,67.6,Fair
AST-00907,2026-06-19,71.0,Fair
AST-00908,2024-01-01,54.9,Poor
AST-00908,2024-03-31,51.0,Poor
AST-00908,2024-06-29,50.7,Poor
AST-00908,2024-09-27,56.2,Poor
AST-00908,2024-12-26,47.4,Poor
AST-00908,2025-03-26,54.4,Poor
AST-00908,2025-06-24,47.3,Poor
AST-00908,2025-09-22,46.0,Poor
AST-00908,2025-12-21,43.4,Critical
AST-00908,2026-03-21,35.5,Critical
AST-00908,2026-06-19,40.7,Critical
AST-00909,2024-01-01,95.1,Good
AST-00909,2024-03-31,90.1,Good
AST-00909,2024-06-29,97.1,Good
AST-00909,2024-09-27,93.3,Good
AST-00909,2024-12-26,89.9,Good
AST-00909,2025-03-26,91.2,Good
AST-00909,2025-06-24,87.9,Good
AST-00909,2025-09-22,84.3,Good
AST-00909,2025-12-21,87.7,Good
AST-00909,2026-03-21,85.6,Good
AST-00909,2026-06-19,83.1,Good
AST-00910,2024-01-01,78.1,Good
AST-00910,2024-03-31,91.5,Good
AST-00910,2024-06-29,81.2,Good
AST-00910,2024-09-27,80.0,Good
AST-00910,2024-12-26,85.1,Good
AST-00910,2025-03-26,76.8,Good
AST-00910,2025-06-24,77.2,Good
AST-00910,2025-09-22,80.4,Good
AST-00910,2025-12-21,77.0,Good
AST-00910,2026-03-21,72.3,Fair
AST-00910,2026-06-19,80.8,Good
AST-00911,2024-01-01,91.4,Good
AST-00911,2024-03-31,95.4,Good
AST-00911,2024-06-29,95.5,Good
AST-00911,2024-09-27,92.2,Good
AST-00911,2024-12-26,89.3,Good
AST-00911,2025-03-26,88.0,Good
AST-00911,2025-06-24,86.8,Good
AST-00911,2025-09-22,93.2,Good
AST-00911,2025-12-21,91.8,Good
AST-00911,2026-03-21,95.7,Good
AST-00911,2026-06-19,90.1,Good
AST-00912,2024-01-01,88.5,Good
AST-00912,2024-03-31,82.2,Good
AST-00912,2024-06-29,88.5,Good
AST-00912,2024-09-27,84.0,Good
AST-00912,2024-12-26,80.7,Good
AST-00912,2025-03-26,83.8,Good
AST-00912,2025-06-24,80.0,Good
AST-00912,2025-09-22,85.7,Good
AST-00912,2025-12-21,73.1,Fair
AST-00912,2026-03-21,74.3,Fair
AST-00912,2026-06-19,80.9,Good
AST-00913,2024-01-01,59.6,Poor
AST-00913,2024-03-31,68.2,Fair
AST-00913,2024-06-29,63.4,Fair
AST-00913,2024-09-27,64.3,Fair
AST-00913,2024-12-26,64.1,Fair
AST-00913,2025-03-26,54.5,Poor
AST-00913,2025-06-24,66.7,Fair
AST-00913,2025-09-22,55.0,Poor
AST-00913,2025-12-21,65.6,Fair
AST-00913,2026-03-21,58.3,Poor
AST-00913,2026-06-19,59.4,Poor
AST-00914,2024-01-01,81.5,Good
AST-00914,2024-03-31,82.0,Good
AST-00914,2024-06-29,83.5,Good
AST-00914,2024-09-27,83.0,Good
AST-00914,2024-12-26,84.3,Good
AST-00914,2025-03-26,84.5,Good
AST-00914,2025-06-24,82.5,Good
AST-00914,2025-09-22,86.2,Good
AST-00914,2025-12-21,81.0,Good
AST-00914,2026-03-21,74.4,Fair
AST-00914,2026-06-19,81.4,Good
AST-00915,2024-01-01,74.0,Fair
AST-00915,2024-03-31,83.0,Good
AST-00915,2024-06-29,75.6,Good
AST-00915,2024-09-27,78.8,Good
AST-00915,2024-12-26,77.0,Good
AST-00915,2025-03-26,79.3,Good
AST-00915,2025-06-24,80.1,Good
AST-00915,2025-09-22,79.0,Good
AST-00915,2025-12-21,84.8,Good
AST-00915,2026-03-21,78.6,Good
AST-00915,2026-06-19,78.2,Good
AST-00916,2024-01-01,76.5,Good
AST-00916,2024-03-31,68.5,Fair
AST-00916,2024-06-29,69.3,Fair
AST-00916,2024-09-27,70.3,Fair
AST-00916,2024-12-26,69.1,Fair
AST-00916,2025-03-26,77.1,Good
AST-00916,2025-06-24,70.3,Fair
AST-00916,2025-09-22,73.1,Fair
AST-00916,2025-12-21,71.0,Fair
AST-00916,2026-03-21,73.9,Fair
AST-00916,2026-06-19,74.6,Fair
AST-00917,2024-01-01,77.2,Good
AST-00917,2024-03-31,68.8,Fair
AST-00917,2024-06-29,70.7,Fair
AST-00917,2024-09-27,76.6,Good
AST-00917,2024-12-26,71.0,Fair
AST-00917,2025-03-26,71.9,Fair
AST-00917,2025-06-24,69.8,Fair
AST-00917,2025-09-22,73.5,Fair
AST-00917,2025-12-21,75.5,Good
AST-00917,2026-03-21,64.9,Fair
AST-00917,2026-06-19,67.6,Fair
AST-00918,2024-01-01,57.8,Poor
AST-00918,2024-03-31,57.7,Poor
AST-00918,2024-06-29,54.1,Poor
AST-00918,2024-09-27,47.1,Poor
AST-00918,2024-12-26,46.0,Poor
AST-00918,2025-03-26,52.1,Poor
AST-00918,2025-06-24,44.5,Critical
AST-00918,2025-09-22,46.9,Poor
AST-00918,2025-12-21,49.5,Poor
AST-00918,2026-03-21,46.8,Poor
AST-00918,2026-06-19,47.3,Poor
AST-00919,2024-01-01,55.5,Poor
AST-00919,2024-03-31,51.9,Poor
AST-00919,2024-06-29,57.7,Poor
AST-00919,2024-09-27,50.1,Poor
AST-00919,2024-12-26,54.9,Poor
AST-00919,2025-03-26,52.2,Poor
AST-00919,2025-06-24,48.5,Poor
AST-00919,2025-09-22,54.7,Poor
AST-00919,2025-12-21,53.6,Poor
AST-00919,2026-03-21,54.0,Poor
AST-00919,2026-06-19,43.9,Critical
AST-00920,2024-01-01,79.1,Good
AST-00920,2024-03-31,80.1,Good
AST-00920,2024-06-29,73.6,Fair
AST-00920,2024-09-27,75.2,Good
AST-00920,2024-12-26,76.8,Good
AST-00920,2025-03-26,79.0,Good
AST-00920,2025-06-24,66.6,Fair
AST-00920,2025-09-22,66.5,Fair
AST-00920,2025-12-21,70.5,Fair
AST-00920,2026-03-21,74.7,Fair
AST-00920,2026-06-19,65.7,Fair
AST-00921,2024-01-01,87.4,Good
AST-00921,2024-03-31,83.3,Good
AST-00921,2024-06-29,79.3,Good
AST-00921,2024-09-27,81.8,Good
AST-00921,2024-12-26,83.5,Good
AST-00921,2025-03-26,82.0,Good
AST-00921,2025-06-24,84.9,Good
AST-00921,2025-09-22,72.3,Fair
AST-00921,2025-12-21,77.5,Good
AST-00921,2026-03-21,80.7,Good
AST-00921,2026-06-19,78.8,Good
AST-00922,2024-01-01,67.6,Fair
AST-00922,2024-03-31,64.8,Fair
AST-00922,2024-06-29,56.8,Poor
AST-00922,2024-09-27,64.7,Fair
AST-00922,2024-12-26,61.2,Fair
AST-00922,2025-03-26,67.6,Fair
AST-00922,2025-06-24,64.1,Fair
AST-00922,2025-09-22,65.8,Fair
AST-00922,2025-12-21,70.0,Fair
AST-00922,2026-03-21,62.7,Fair
AST-00922,2026-06-19,54.8,Poor
AST-00923,2024-01-01,100.0,Good
AST-00923,2024-03-31,96.9,Good
AST-00923,2024-06-29,97.3,Good
AST-00923,2024-09-27,93.7,Good
AST-00923,2024-12-26,92.8,Good
AST-00923,2025-03-26,93.3,Good
AST-00923,2025-06-24,88.7,Good
AST-00923,2025-09-22,95.5,Good
AST-00923,2025-12-21,94.6,Good
AST-00923,2026-03-21,85.0,Good
AST-00923,2026-06-19,86.3,Good
AST-00924,2024-01-01,70.8,Fair
AST-00924,2024-03-31,69.3,Fair
AST-00924,2024-06-29,74.4,Fair
AST-00924,2024-09-27,69.1,Fair
AST-00924,2024-12-26,66.1,Fair
AST-00924,2025-03-26,58.7,Poor
AST-00924,2025-06-24,61.9,Fair
AST-00924,2025-09-22,59.7,Poor
AST-00924,2025-12-21,67.2,Fair
AST-00924,2026-03-21,59.2,Poor
AST-00924,2026-06-19,63.0,Fair
AST-00925,2024-01-01,81.8,Good
AST-00925,2024-03-31,80.5,Good
AST-00925,2024-06-29,75.1,Good
AST-00925,2024-09-27,81.8,Good
AST-00925,2024-12-26,78.6,Good
AST-00925,2025-03-26,74.0,Fair
AST-00925,2025-06-24,75.4,Good
AST-00925,2025-09-22,75.8,Good
AST-00925,2025-12-21,77.1,Good
AST-00925,2026-03-21,74.7,Fair
AST-00925,2026-06-19,74.0,Fair
AST-00926,2024-01-01,93.7,Good
AST-00926,2024-03-31,95.8,Good
AST-00926,2024-06-29,89.1,Good
AST-00926,2024-09-27,90.1,Good
AST-00926,2024-12-26,91.8,Good
AST-00926,2025-03-26,88.4,Good
AST-00926,2025-06-24,95.9,Good
AST-00926,2025-09-22,89.0,Good
AST-00926,2025-12-21,86.7,Good
AST-00926,2026-03-21,85.5,Good
AST-00926,2026-06-19,88.1,Good
AST-00927,2024-01-01,71.5,Fair
AST-00927,2024-03-31,71.4,Fair
AST-00927,2024-06-29,65.2,Fair
AST-00927,2024-09-27,69.6,Fair
AST-00927,2024-12-26,66.0,Fair
AST-00927,2025-03-26,63.0,Fair
AST-00927,2025-06-24,54.7,Poor
AST-00927,2025-09-22,58.1,Poor
AST-00927,2025-12-21,62.4,Fair
AST-00927,2026-03-21,66.3,Fair
AST-00927,2026-06-19,58.4,Poor
AST-00928,2024-01-01,83.1,Good
AST-00928,2024-03-31,79.5,Good
AST-00928,2024-06-29,81.6,Good
AST-00928,2024-09-27,74.7,Fair
AST-00928,2024-12-26,72.0,Fair
AST-00928,2025-03-26,72.0,Fair
AST-00928,2025-06-24,74.7,Fair
AST-00928,2025-09-22,68.1,Fair
AST-00928,2025-12-21,69.2,Fair
AST-00928,2026-03-21,79.7,Good
AST-00928,2026-06-19,75.1,Good
AST-00929,2024-01-01,79.2,Good
AST-00929,2024-03-31,76.3,Good
AST-00929,2024-06-29,78.7,Good
AST-00929,2024-09-27,79.4,Good
AST-00929,2024-12-26,73.4,Fair
AST-00929,2025-03-26,68.3,Fair
AST-00929,2025-06-24,72.6,Fair
AST-00929,2025-09-22,73.1,Fair
AST-00929,2025-12-21,70.9,Fair
AST-00929,2026-03-21,73.7,Fair
AST-00929,2026-06-19,72.0,Fair
AST-00930,2024-01-01,69.1,Fair
AST-00930,2024-03-31,67.0,Fair
AST-00930,2024-06-29,65.2,Fair
AST-00930,2024-09-27,65.6,Fair
AST-00930,2024-12-26,59.8,Poor
AST-00930,2025-03-26,63.0,Fair
AST-00930,2025-06-24,59.1,Poor
AST-00930,2025-09-22,59.0,Poor
AST-00930,2025-12-21,64.7,Fair
AST-00930,2026-03-21,60.2,Fair
AST-00930,2026-06-19,60.5,Fair
AST-00931,2024-01-01,86.2,Good
AST-00931,2024-03-31,79.0,Good
AST-00931,2024-06-29,81.8,Good
AST-00931,2024-09-27,81.6,Good
AST-00931,2024-12-26,87.0,Good
AST-00931,2025-03-26,73.2,Fair
AST-00931,2025-06-24,68.5,Fair
AST-00931,2025-09-22,77.7,Good
AST-00931,2025-12-21,77.1,Good
AST-00931,2026-03-21,69.5,Fair
AST-00931,2026-06-19,74.0,Fair
AST-00932,2024-01-01,57.0,Poor
AST-00932,2024-03-31,51.3,Poor
AST-00932,2024-06-29,57.1,Poor
AST-00932,2024-09-27,55.3,Poor
AST-00932,2024-12-26,50.8,Poor
AST-00932,2025-03-26,51.0,Poor
AST-00932,2025-06-24,52.7,Poor
AST-00932,2025-09-22,52.8,Poor
AST-00932,2025-12-21,44.6,Critical
AST-00932,2026-03-21,48.3,Poor
AST-00932,2026-06-19,45.5,Poor
AST-00933,2024-01-01,84.8,Good
AST-00933,2024-03-31,85.7,Good
AST-00933,2024-06-29,84.1,Good
AST-00933,2024-09-27,86.6,Good
AST-00933,2024-12-26,81.7,Good
AST-00933,2025-03-26,81.2,Good
AST-00933,2025-06-24,75.1,Good
AST-00933,2025-09-22,75.8,Good
AST-00933,2025-12-21,74.6,Fair
AST-00933,2026-03-21,70.6,Fair
AST-00933,2026-06-19,75.0,Good
AST-00934,2024-01-01,74.3,Fair
AST-00934,2024-03-31,71.3,Fair
AST-00934,2024-06-29,68.5,Fair
AST-00934,2024-09-27,68.6,Fair
AST-00934,2024-12-26,62.8,Fair
AST-00934,2025-03-26,59.9,Poor
AST-00934,2025-06-24,61.5,Fair
AST-00934,2025-09-22,62.6,Fair
AST-00934,2025-12-21,57.7,Poor
AST-00934,2026-03-21,59.3,Poor
AST-00934,2026-06-19,58.3,Poor
AST-00935,2024-01-01,67.1,Fair
AST-00935,2024-03-31,64.8,Fair
AST-00935,2024-06-29,66.4,Fair
AST-00935,2024-09-27,62.1,Fair
AST-00935,2024-12-26,64.8,Fair
AST-00935,2025-03-26,59.5,Poor
AST-00935,2025-06-24,65.7,Fair
AST-00935,2025-09-22,63.5,Fair
AST-00935,2025-12-21,64.0,Fair
AST-00935,2026-03-21,60.9,Fair
AST-00935,2026-06-19,56.9,Poor
AST-00936,2024-01-01,95.8,Good
AST-00936,2024-03-31,91.3,Good
AST-00936,2024-06-29,84.9,Good
AST-00936,2024-09-27,89.1,Good
AST-00936,2024-12-26,92.7,Good
AST-00936,2025-03-26,86.5,Good
AST-00936,2025-06-24,83.3,Good
AST-00936,2025-09-22,90.3,Good
AST-00936,2025-12-21,84.8,Good
AST-00936,2026-03-21,82.7,Good
AST-00936,2026-06-19,80.9,Good
AST-00937,2024-01-01,62.5,Fair
AST-00937,2024-03-31,56.2,Poor
AST-00937,2024-06-29,63.9,Fair
AST-00937,2024-09-27,53.8,Poor
AST-00937,2024-12-26,64.1,Fair
AST-00937,2025-03-26,56.7,Poor
AST-00937,2025-06-24,55.7,Poor
AST-00937,2025-09-22,57.9,Poor
AST-00937,2025-12-21,60.3,Fair
AST-00937,2026-03-21,51.8,Poor
AST-00937,2026-06-19,49.8,Poor
AST-00938,2024-01-01,66.5,Fair
AST-00938,2024-03-31,64.0,Fair
AST-00938,2024-06-29,66.4,Fair
AST-00938,2024-09-27,61.2,Fair
AST-00938,2024-12-26,64.3,Fair
AST-00938,2025-03-26,55.6,Poor
AST-00938,2025-06-24,61.1,Fair
AST-00938,2025-09-22,59.1,Poor
AST-00938,2025-12-21,67.5,Fair
AST-00938,2026-03-21,61.4,Fair
AST-00938,2026-06-19,61.1,Fair
AST-00939,2024-01-01,45.3,Poor
AST-00939,2024-03-31,45.0,Critical
AST-00939,2024-06-29,44.3,Critical
AST-00939,2024-09-27,43.3,Critical
AST-00939,2024-12-26,35.9,Critical
AST-00939,2025-03-26,37.2,Critical
AST-00939,2025-06-24,35.6,Critical
AST-00939,2025-09-22,39.0,Critical
AST-00939,2025-12-21,43.2,Critical
AST-00939,2026-03-21,36.3,Critical
AST-00939,2026-06-19,29.4,Critical
AST-00940,2024-01-01,85.4,Good
AST-00940,2024-03-31,90.9,Good
AST-00940,2024-06-29,88.4,Good
AST-00940,2024-09-27,81.5,Good
AST-00940,2024-12-26,88.9,Good
AST-00940,2025-03-26,81.7,Good
AST-00940,2025-06-24,81.6,Good
AST-00940,2025-09-22,80.4,Good
AST-00940,2025-12-21,73.8,Fair
AST-00940,2026-03-21,84.2,Good
AST-00940,2026-06-19,77.4,Good
AST-00941,2024-01-01,70.8,Fair
AST-00941,2024-03-31,64.2,Fair
AST-00941,2024-06-29,71.3,Fair
AST-00941,2024-09-27,75.6,Good
AST-00941,2024-12-26,58.9,Poor
AST-00941,2025-03-26,59.8,Poor
AST-00941,2025-06-24,65.0,Fair
AST-00941,2025-09-22,61.0,Fair
AST-00941,2025-12-21,68.3,Fair
AST-00941,2026-03-21,57.3,Poor
AST-00941,2026-06-19,66.3,Fair
AST-00942,2024-01-01,64.4,Fair
AST-00942,2024-03-31,57.1,Poor
AST-00942,2024-06-29,58.9,Poor
AST-00942,2024-09-27,59.6,Poor
AST-00942,2024-12-26,63.9,Fair
AST-00942,2025-03-26,61.5,Fair
AST-00942,2025-06-24,56.9,Poor
AST-00942,2025-09-22,56.7,Poor
AST-00942,2025-12-21,54.4,Poor
AST-00942,2026-03-21,57.3,Poor
AST-00942,2026-06-19,60.6,Fair
AST-00943,2024-01-01,58.8,Poor
AST-00943,2024-03-31,54.9,Poor
AST-00943,2024-06-29,55.1,Poor
AST-00943,2024-09-27,56.9,Poor
AST-00943,2024-12-26,51.4,Poor
AST-00943,2025-03-26,51.3,Poor
AST-00943,2025-06-24,60.5,Fair
AST-00943,2025-09-22,47.3,Poor
AST-00943,2025-12-21,54.5,Poor
AST-00943,2026-03-21,48.5,Poor
AST-00943,2026-06-19,48.2,Poor
AST-00944,2024-01-01,99.9,Good
AST-00944,2024-03-31,98.9,Good
AST-00944,2024-06-29,95.5,Good
AST-00944,2024-09-27,93.6,Good
AST-00944,2024-12-26,94.4,Good
AST-00944,2025-03-26,92.8,Good
AST-00944,2025-06-24,88.2,Good
AST-00944,2025-09-22,92.1,Good
AST-00944,2025-12-21,87.5,Good
AST-00944,2026-03-21,85.8,Good
AST-00944,2026-06-19,82.9,Good
AST-00945,2024-01-01,44.8,Critical
AST-00945,2024-03-31,41.2,Critical
AST-00945,2024-06-29,43.7,Critical
AST-00945,2024-09-27,49.7,Poor
AST-00945,2024-12-26,48.6,Poor
AST-00945,2025-03-26,49.3,Poor
AST-00945,2025-06-24,40.9,Critical
AST-00945,2025-09-22,45.8,Poor
AST-00945,2025-12-21,46.1,Poor
AST-00945,2026-03-21,38.4,Critical
AST-00945,2026-06-19,40.5,Critical
AST-00946,2024-01-01,88.3,Good
AST-00946,2024-03-31,80.1,Good
AST-00946,2024-06-29,82.0,Good
AST-00946,2024-09-27,78.0,Good
AST-00946,2024-12-26,76.5,Good
AST-00946,2025-03-26,78.4,Good
AST-00946,2025-06-24,70.9,Fair
AST-00946,2025-09-22,75.6,Good
AST-00946,2025-12-21,73.6,Fair
AST-00946,2026-03-21,79.0,Good
AST-00946,2026-06-19,76.0,Good
AST-00947,2024-01-01,68.0,Fair
AST-00947,2024-03-31,78.2,Good
AST-00947,2024-06-29,77.6,Good
AST-00947,2024-09-27,67.9,Fair
AST-00947,2024-12-26,72.9,Fair
AST-00947,2025-03-26,65.7,Fair
AST-00947,2025-06-24,73.4,Fair
AST-00947,2025-09-22,69.1,Fair
AST-00947,2025-12-21,66.2,Fair
AST-00947,2026-03-21,64.5,Fair
AST-00947,2026-06-19,59.9,Poor
AST-00948,2024-01-01,85.4,Good
AST-00948,2024-03-31,88.2,Good
AST-00948,2024-06-29,81.6,Good
AST-00948,2024-09-27,84.8,Good
AST-00948,2024-12-26,88.6,Good
AST-00948,2025-03-26,84.8,Good
AST-00948,2025-06-24,83.3,Good
AST-00948,2025-09-22,83.4,Good
AST-00948,2025-12-21,86.5,Good
AST-00948,2026-03-21,84.4,Good
AST-00948,2026-06-19,88.1,Good
AST-00949,2024-01-01,82.0,Good
AST-00949,2024-03-31,72.9,Fair
AST-00949,2024-06-29,73.9,Fair
AST-00949,2024-09-27,72.3,Fair
AST-00949,2024-12-26,71.2,Fair
AST-00949,2025-03-26,73.9,Fair
AST-00949,2025-06-24,68.3,Fair
AST-00949,2025-09-22,63.1,Fair
AST-00949,2025-12-21,65.6,Fair
AST-00949,2026-03-21,75.3,Good
AST-00949,2026-06-19,70.1,Fair
AST-00950,2024-01-01,69.5,Fair
AST-00950,2024-03-31,80.7,Good
AST-00950,2024-06-29,76.8,Good
AST-00950,2024-09-27,69.3,Fair
AST-00950,2024-12-26,69.5,Fair
AST-00950,2025-03-26,75.8,Good
AST-00950,2025-06-24,67.5,Fair
AST-00950,2025-09-22,67.4,Fair
AST-00950,2025-12-21,65.6,Fair
AST-00950,2026-03-21,65.1,Fair
AST-00950,2026-06-19,56.4,Poor
AST-00951,2024-01-01,84.9,Good
AST-00951,2024-03-31,82.5,Good
AST-00951,2024-06-29,75.3,Good
AST-00951,2024-09-27,79.4,Good
AST-00951,2024-12-26,82.9,Good
AST-00951,2025-03-26,72.2,Fair
AST-00951,2025-06-24,73.6,Fair
AST-00951,2025-09-22,74.3,Fair
AST-00951,2025-12-21,72.3,Fair
AST-00951,2026-03-21,61.8,Fair
AST-00951,2026-06-19,71.6,Fair
AST-00952,2024-01-01,68.0,Fair
AST-00952,2024-03-31,56.9,Poor
AST-00952,2024-06-29,62.1,Fair
AST-00952,2024-09-27,63.1,Fair
AST-00952,2024-12-26,61.6,Fair
AST-00952,2025-03-26,56.1,Poor
AST-00952,2025-06-24,54.6,Poor
AST-00952,2025-09-22,53.1,Poor
AST-00952,2025-12-21,57.1,Poor
AST-00952,2026-03-21,58.2,Poor
AST-00952,2026-06-19,54.6,Poor
AST-00953,2024-01-01,62.3,Fair
AST-00953,2024-03-31,53.7,Poor
AST-00953,2024-06-29,59.9,Poor
AST-00953,2024-09-27,55.1,Poor
AST-00953,2024-12-26,54.5,Poor
AST-00953,2025-03-26,54.5,Poor
AST-00953,2025-06-24,50.5,Poor
AST-00953,2025-09-22,48.6,Poor
AST-00953,2025-12-21,49.4,Poor
AST-00953,2026-03-21,57.2,Poor
AST-00953,2026-06-19,52.2,Poor
AST-00954,2024-01-01,76.9,Good
AST-00954,2024-03-31,73.3,Fair
AST-00954,2024-06-29,77.5,Good
AST-00954,2024-09-27,78.1,Good
AST-00954,2024-12-26,66.0,Fair
AST-00954,2025-03-26,72.0,Fair
AST-00954,2025-06-24,67.6,Fair
AST-00954,2025-09-22,67.9,Fair
AST-00954,2025-12-21,72.5,Fair
AST-00954,2026-03-21,70.4,Fair
AST-00954,2026-06-19,69.7,Fair
AST-00955,2024-01-01,76.9,Good
AST-00955,2024-03-31,75.4,Good
AST-00955,2024-06-29,76.6,Good
AST-00955,2024-09-27,74.9,Fair
AST-00955,2024-12-26,80.0,Good
AST-00955,2025-03-26,77.7,Good
AST-00955,2025-06-24,79.4,Good
AST-00955,2025-09-22,74.1,Fair
AST-00955,2025-12-21,70.5,Fair
AST-00955,2026-03-21,68.9,Fair
AST-00955,2026-06-19,67.8,Fair
AST-00956,2024-01-01,55.2,Poor
AST-00956,2024-03-31,51.3,Poor
AST-00956,2024-06-29,50.4,Poor
AST-00956,2024-09-27,50.8,Poor
AST-00956,2024-12-26,55.9,Poor
AST-00956,2025-03-26,49.9,Poor
AST-00956,2025-06-24,45.9,Poor
AST-00956,2025-09-22,45.4,Poor
AST-00956,2025-12-21,40.0,Critical
AST-00956,2026-03-21,37.7,Critical
AST-00956,2026-06-19,36.5,Critical
AST-00957,2024-01-01,99.3,Good
AST-00957,2024-03-31,92.4,Good
AST-00957,2024-06-29,96.1,Good
AST-00957,2024-09-27,91.9,Good
AST-00957,2024-12-26,96.7,Good
AST-00957,2025-03-26,94.8,Good
AST-00957,2025-06-24,89.1,Good
AST-00957,2025-09-22,89.4,Good
AST-00957,2025-12-21,91.9,Good
AST-00957,2026-03-21,88.2,Good
AST-00957,2026-06-19,87.6,Good
AST-00958,2024-01-01,80.0,Good
AST-00958,2024-03-31,88.2,Good
AST-00958,2024-06-29,76.1,Good
AST-00958,2024-09-27,82.2,Good
AST-00958,2024-12-26,77.8,Good
AST-00958,2025-03-26,79.7,Good
AST-00958,2025-06-24,76.5,Good
AST-00958,2025-09-22,83.4,Good
AST-00958,2025-12-21,84.3,Good
AST-00958,2026-03-21,80.0,Good
AST-00958,2026-06-19,81.4,Good
AST-00959,2024-01-01,76.5,Good
AST-00959,2024-03-31,72.5,Fair
AST-00959,2024-06-29,74.6,Fair
AST-00959,2024-09-27,75.3,Good
AST-00959,2024-12-26,67.7,Fair
AST-00959,2025-03-26,63.7,Fair
AST-00959,2025-06-24,71.3,Fair
AST-00959,2025-09-22,72.2,Fair
AST-00959,2025-12-21,65.9,Fair
AST-00959,2026-03-21,59.2,Poor
AST-00959,2026-06-19,65.1,Fair
AST-00960,2024-01-01,77.4,Good
AST-00960,2024-03-31,84.3,Good
AST-00960,2024-06-29,80.0,Good
AST-00960,2024-09-27,80.2,Good
AST-00960,2024-12-26,88.3,Good
AST-00960,2025-03-26,73.2,Fair
AST-00960,2025-06-24,75.9,Good
AST-00960,2025-09-22,68.4,Fair
AST-00960,2025-12-21,71.9,Fair
AST-00960,2026-03-21,67.6,Fair
AST-00960,2026-06-19,73.3,Fair
AST-00961,2024-01-01,49.7,Poor
AST-00961,2024-03-31,54.9,Poor
AST-00961,2024-06-29,53.6,Poor
AST-00961,2024-09-27,60.4,Fair
AST-00961,2024-12-26,49.9,Poor
AST-00961,2025-03-26,46.9,Poor
AST-00961,2025-06-24,47.9,Poor
AST-00961,2025-09-22,52.1,Poor
AST-00961,2025-12-21,41.0,Critical
AST-00961,2026-03-21,44.7,Critical
AST-00961,2026-06-19,44.6,Critical
AST-00962,2024-01-01,80.6,Good
AST-00962,2024-03-31,77.9,Good
AST-00962,2024-06-29,76.1,Good
AST-00962,2024-09-27,73.2,Fair
AST-00962,2024-12-26,74.9,Fair
AST-00962,2025-03-26,80.6,Good
AST-00962,2025-06-24,82.7,Good
AST-00962,2025-09-22,78.6,Good
AST-00962,2025-12-21,74.6,Fair
AST-00962,2026-03-21,74.9,Fair
AST-00962,2026-06-19,78.9,Good
AST-00963,2024-01-01,63.4,Fair
AST-00963,2024-03-31,62.7,Fair
AST-00963,2024-06-29,62.1,Fair
AST-00963,2024-09-27,58.8,Poor
AST-00963,2024-12-26,53.1,Poor
AST-00963,2025-03-26,61.0,Fair
AST-00963,2025-06-24,58.5,Poor
AST-00963,2025-09-22,65.6,Fair
AST-00963,2025-12-21,60.3,Fair
AST-00963,2026-03-21,59.2,Poor
AST-00963,2026-06-19,57.9,Poor
