work_order_id,asset_id,work_type,priority,created_date,sla_due_date,completed_date,status,estimated_hours,required_skill
WO-0005148,AST-00832,Corrective,Critical,2026-06-22,2026-06-24,,Open,5.9,cable
WO-0005440,AST-00093,Corrective,Medium,2026-06-22,2026-07-02,2026-06-30,Completed,7.9,cable
WO-0005562,AST-00228,Corrective,Medium,2026-06-22,2026-07-02,,Open,5.0,cable
WO-0005570,AST-00233,Corrective,Medium,2026-06-22,2026-07-02,2026-07-09,Completed,2.5,third_rail
WO-0005743,AST-00545,Corrective,Medium,2026-06-22,2026-07-02,2026-06-25,Completed,4.9,power
WO-0005746,AST-00547,Corrective,High,2026-06-22,2026-06-27,2026-06-24,Completed,3.9,breaker
WO-0005756,AST-00561,Corrective,Medium,2026-06-22,2026-07-02,,Open,4.9,power
WO-0005798,AST-00620,Corrective,Medium,2026-06-22,2026-07-02,,Open,7.9,power
WO-0005848,AST-00675,Corrective,High,2026-06-22,2026-06-27,2026-06-24,Completed,4.6,cable
WO-0005878,AST-00710,Corrective,Medium,2026-06-22,2026-07-02,2026-06-25,Completed,6.3,cable
WO-0005908,AST-00756,Corrective,Medium,2026-06-22,2026-07-02,2026-06-28,Completed,8.6,breaker
WO-0005919,AST-00775,Corrective,Medium,2026-06-22,2026-07-02,2026-06-24,Completed,8.1,power
WO-0006003,AST-00879,Corrective,High,2026-06-22,2026-06-27,2026-06-28,Completed,3.9,cable
WO-0006044,AST-00908,Corrective,High,2026-06-22,2026-06-27,,Open,8.6,power
WO-0000962,AST-00246,Preventive,Medium,2026-06-23,2026-07-03,2026-06-28,Completed,7.1,third_rail
WO-0002093,AST-00537,Preventive,Medium,2026-06-23,2026-07-03,2026-06-25,Completed,3.9,cable
WO-0005415,AST-00039,Corrective,Medium,2026-06-23,2026-07-03,2026-06-26,Completed,8.3,breaker
WO-0005422,AST-00061,Corrective,High,2026-06-23,2026-06-28,2026-06-26,Completed,3.4,cable
WO-0005427,AST-00068,Corrective,High,2026-06-23,2026-06-28,,Open,5.9,breaker
WO-0005457,AST-00102,Corrective,Medium,2026-06-23,2026-07-03,2026-06-25,Completed,6.2,cable
WO-0005474,AST-00131,Corrective,Medium,2026-06-23,2026-07-03,2026-06-28,Completed,4.9,power
WO-0005510,AST-00164,Corrective,Medium,2026-06-23,2026-07-03,,Open,8.7,power
WO-0005513,AST-00165,Corrective,Medium,2026-06-23,2026-07-03,2026-06-23,Completed,6.4,cable
WO-0005559,AST-00227,Corrective,High,2026-06-23,2026-06-28,2026-06-30,Completed,5.5,power
WO-0005608,AST-00287,Corrective,Medium,2026-06-23,2026-07-03,2026-06-24,Completed,4.7,power
WO-0005626,AST-00332,Corrective,Medium,2026-06-23,2026-07-03,,Open,5.5,breaker
WO-0005657,AST-00386,Corrective,High,2026-06-23,2026-06-28,2026-06-25,Completed,7.0,third_rail
WO-0005667,AST-00388,Corrective,High,2026-06-23,2026-06-28,2026-06-30,Completed,6.4,third_rail
WO-0005738,AST-00542,Corrective,Medium,2026-06-23,2026-07-03,2026-06-27,Completed,3.4,cable
WO-0005752,AST-00557,Corrective,Medium,2026-06-23,2026-07-03,2026-06-24,Completed,4.1,breaker
WO-0005816,AST-00638,Corrective,Medium,2026-06-23,2026-07-03,2026-07-04,Completed,5.1,cable
WO-0005851,AST-00676,Corrective,Medium,2026-06-23,2026-07-03,2026-06-26,Completed,7.2,breaker
WO-0005880,AST-00713,Corrective,Medium,2026-06-23,2026-07-03,2026-06-23,Completed,6.0,third_rail
WO-0005942,AST-00797,Corrective,High,2026-06-23,2026-06-28,2026-06-23,Completed,5.1,power
WO-0006033,AST-00902,Corrective,High,2026-06-23,2026-06-28,,Open,5.2,breaker
WO-0006095,AST-00987,Corrective,Medium,2026-06-23,2026-07-03,2026-06-24,Completed,5.4,breaker
WO-0006098,AST-00989,Corrective,Medium,2026-06-23,2026-07-03,2026-06-24,Completed,3.5,breaker
WO-0001033,AST-00264,Preventive,Medium,2026-06-24,2026-07-04,2026-06-24,Completed,8.0,power
WO-0001201,AST-00308,Preventive,Medium,2026-06-24,2026-07-04,,Open,4.6,cable
WO-0001359,AST-00349,Preventive,Medium,2026-06-24,2026-07-04,,Open,3.5,cable
WO-0002294,AST-00587,Preventive,Medium,2026-06-24,2026-07-04,2026-06-27,Completed,6.1,power
WO-0004497,AST-00361,Corrective,Medium,2026-06-24,2026-07-04,2026-06-29,Completed,4.5,third_rail
WO-0005480,AST-00141,Corrective,Medium,2026-06-24,2026-07-04,2026-06-26,Completed,9.0,cable
WO-0005484,AST-00143,Corrective,Medium,2026-06-24,2026-07-04,2026-06-29,Completed,6.0,third_rail
WO-0005532,AST-00172,Corrective,Medium,2026-06-24,2026-07-04,2026-06-24,Completed,11.5,cable
WO-0005684,AST-00413,Corrective,High,2026-06-24,2026-06-29,,Open,6.5,power
WO-0005693,AST-00436,Corrective,Medium,2026-06-24,2026-07-04,2026-06-25,Completed,6.3,breaker
WO-0005700,AST-00451,Corrective,Medium,2026-06-24,2026-07-04,,Open,7.2,power
WO-0005781,AST-00599,Corrective,Medium,2026-06-24,2026-07-04,2026-06-26,Completed,4.4,third_rail
WO-0005795,AST-00617,Corrective,Medium,2026-06-24,2026-07-04,2026-06-25,Completed,3.8,cable
WO-0005833,AST-00662,Corrective,Medium,2026-06-24,2026-07-04,,Open,8.1,third_rail
WO-0005953,AST-00806,Corrective,Medium,2026-06-24,2026-07-04,2026-06-26,Completed,5.8,power
WO-0006051,AST-00919,Corrective,High,2026-06-24,2026-06-29,,Open,7.3,breaker
WO-0002840,AST-00721,Preventive,Medium,2026-06-25,2026-07-05,2026-06-26,Completed,5.9,cable
WO-0003089,AST-00786,Preventive,Medium,2026-06-25,2026-07-05,,Open,4.3,breaker
WO-0004035,AST-00039,Corrective,Medium,2026-06-25,2026-07-05,2026-06-26,Completed,6.7,breaker
WO-0004550,AST-00400,Corrective,Medium,2026-06-25,2026-07-05,2026-06-25,Completed,7.1,cable
WO-0004859,AST-00628,Corrective,Medium,2026-06-25,2026-07-05,2026-06-26,Completed,2.0,power
WO-0005233,AST-00880,Corrective,Medium,2026-06-25,2026-07-05,2026-06-26,Completed,6.8,cable
WO-0000319,AST-00081,Preventive,Medium,2026-06-26,2026-07-06,2026-06-28,Completed,8.1,cable
WO-0001365,AST-00350,Preventive,Medium,2026-06-26,2026-07-06,,Open,6.8,power
WO-0001483,AST-00378,Preventive,Medium,2026-06-26,2026-07-06,2026-06-30,Completed,3.5,cable
WO-0001963,AST-00504,Preventive,Medium,2026-06-26,2026-07-06,2026-06-26,Completed,4.1,cable
WO-0002255,AST-00577,Preventive,Medium,2026-06-26,2026-07-06,,Open,4.9,third_rail
WO-0002872,AST-00730,Preventive,Medium,2026-06-26,2026-07-06,2026-06-28,Completed,4.1,cable
WO-0003801,AST-00957,Preventive,Medium,2026-06-26,2026-07-06,2026-06-29,Completed,5.4,third_rail
WO-0004199,AST-00147,Corrective,Medium,2026-06-26,2026-07-06,2026-06-29,Completed,6.8,breaker
WO-0004917,AST-00672,Corrective,Critical,2026-06-26,2026-06-28,,Open,10.4,cable
WO-0004963,AST-00703,Corrective,Medium,2026-06-26,2026-07-06,2026-07-18,Completed,8.0,power
WO-0000804,AST-00204,Preventive,Medium,2026-06-27,2026-07-07,,Open,4.1,power
WO-0000918,AST-00235,Preventive,Medium,2026-06-27,2026-07-07,2026-07-04,Completed,6.1,third_rail
WO-0001368,AST-00351,Preventive,Medium,2026-06-27,2026-07-07,,Open,7.2,cable
WO-0003399,AST-00859,Preventive,Medium,2026-06-27,2026-07-07,2026-06-29,Completed,4.5,breaker
WO-0004596,AST-00442,Corrective,Medium,2026-06-27,2026-07-07,2026-07-02,Completed,9.1,power
WO-0000097,AST-00025,Preventive,Medium,2026-06-28,2026-07-08,2026-07-01,Completed,5.5,third_rail
WO-0002059,AST-00530,Preventive,Medium,2026-06-28,2026-07-08,2026-06-30,Completed,5.2,breaker
WO-0002794,AST-00710,Preventive,Medium,2026-06-28,2026-07-08,,Open,4.6,cable
WO-0003787,AST-00954,Preventive,Medium,2026-06-28,2026-07-08,,Open,4.7,power
WO-0004254,AST-00189,Corrective,Critical,2026-06-28,2026-06-30,2026-07-02,Completed,6.1,cable
WO-0004267,AST-00199,Corrective,Medium,2026-06-28,2026-07-08,2026-06-30,Completed,5.6,breaker
WO-0000512,AST-00133,Preventive,Medium,2026-06-29,2026-07-09,2026-07-02,Completed,3.7,cable
WO-0000768,AST-00196,Preventive,Medium,2026-06-29,2026-07-09,,Open,3.9,power
WO-0001270,AST-00325,Preventive,Medium,2026-06-29,2026-07-09,,Open,4.4,third_rail
WO-0001581,AST-00403,Preventive,Medium,2026-06-29,2026-07-09,2026-07-01,Completed,4.0,third_rail
WO-0001952,AST-00501,Preventive,Medium,2026-06-29,2026-07-09,2026-06-30,Completed,5.3,cable
WO-0002447,AST-00625,Preventive,Medium,2026-06-29,2026-07-09,2026-06-30,Completed,3.7,third_rail
WO-0004926,AST-00676,Corrective,High,2026-06-29,2026-07-04,2026-06-29,Completed,5.1,breaker
WO-0004933,AST-00680,Corrective,Critical,2026-06-29,2026-07-01,2026-07-04,Completed,8.6,breaker
WO-0005008,AST-00733,Corrective,Medium,2026-06-29,2026-07-09,,Open,8.0,power
WO-0000158,AST-00041,Preventive,Medium,2026-06-30,2026-07-10,,Open,4.7,cable
WO-0000526,AST-00136,Preventive,Medium,2026-06-30,2026-07-10,,Open,4.6,power
WO-0001204,AST-00309,Preventive,Medium,2026-06-30,2026-07-10,,Open,4.2,breaker
WO-0001242,AST-00318,Preventive,Medium,2026-06-30,2026-07-10,2026-07-02,Completed,3.3,cable
WO-0001572,AST-00401,Preventive,Medium,2026-06-30,2026-07-10,,Open,4.8,breaker
WO-0001719,AST-00438,Preventive,Medium,2026-06-30,2026-07-10,,Open,3.6,cable
WO-0001894,AST-00484,Preventive,Medium,2026-06-30,2026-07-10,,Open,5.9,breaker
WO-0002951,AST-00750,Preventive,Medium,2026-06-30,2026-07-10,2026-07-03,Completed,5.6,third_rail
WO-0003784,AST-00953,Preventive,Medium,2026-06-30,2026-07-10,2026-06-30,Completed,3.7,breaker
WO-0005153,AST-00835,Corrective,Medium,2026-06-30,2026-07-10,,Open,7.6,cable
WO-0002223,AST-00570,Preventive,Medium,2026-07-01,2026-07-11,2026-07-02,Completed,4.4,cable
WO-0002499,AST-00637,Preventive,Medium,2026-07-01,2026-07-11,2026-07-02,Completed,7.7,cable
WO-0004366,AST-00263,Corrective,Medium,2026-07-01,2026-07-11,2026-07-03,Completed,13.1,breaker
WO-0000151,AST-00039,Preventive,Medium,2026-07-02,2026-07-12,2026-07-09,Completed,6.0,breaker
WO-0001438,AST-00367,Preventive,Medium,2026-07-02,2026-07-12,2026-07-03,Completed,5.4,third_rail
WO-0004503,AST-00364,Corrective,Medium,2026-07-02,2026-07-12,2026-07-03,Completed,5.2,power
WO-0004837,AST-00610,Corrective,Medium,2026-07-02,2026-07-12,,Open,5.5,cable
WO-0001525,AST-00390,Preventive,Medium,2026-07-03,2026-07-13,2026-07-04,Completed,6.6,third_rail
WO-0003732,AST-00939,Preventive,Medium,2026-07-03,2026-07-13,2026-07-07,Completed,6.5,third_rail
WO-0004508,AST-00367,Corrective,Medium,2026-07-03,2026-07-13,,Open,5.4,third_rail
WO-0004968,AST-00707,Corrective,Medium,2026-07-03,2026-07-13,,Open,5.3,third_rail
WO-0005098,AST-00798,Corrective,High,2026-07-03,2026-07-08,2026-07-10,Completed,5.8,power
WO-0000840,AST-00214,Preventive,Medium,2026-07-04,2026-07-14,2026-07-11,Completed,4.4,third_rail
WO-0001519,AST-00389,Preventive,Medium,2026-07-04,2026-07-14,,Open,2.7,power
WO-0002947,AST-00749,Preventive,Medium,2026-07-04,2026-07-14,2026-07-04,Completed,5.4,third_rail
WO-0004618,AST-00452,Corrective,Medium,2026-07-04,2026-07-14,2026-07-05,Completed,8.7,third_rail
WO-0005013,AST-00735,Corrective,High,2026-07-04,2026-07-09,2026-07-09,Completed,5.8,power
WO-0000113,AST-00029,Preventive,Medium,2026-07-05,2026-07-15,2026-07-07,Completed,2.7,power
WO-0000145,AST-00038,Preventive,Medium,2026-07-05,2026-07-15,2026-07-08,Completed,3.0,cable
WO-0000621,AST-00159,Preventive,Medium,2026-07-05,2026-07-15,2026-07-13,Completed,5.0,cable
WO-0001301,AST-00332,Preventive,Medium,2026-07-05,2026-07-15,2026-07-06,Completed,5.6,breaker
WO-0002097,AST-00538,Preventive,Medium,2026-07-05,2026-07-15,,Open,5.4,power
WO-0002802,AST-00713,Preventive,Medium,2026-07-05,2026-07-15,2026-07-10,Completed,2.9,third_rail
WO-0003816,AST-00961,Preventive,Medium,2026-07-05,2026-07-15,2026-07-08,Completed,5.9,cable
WO-0004816,AST-00595,Corrective,Medium,2026-07-05,2026-07-15,2026-07-07,Completed,5.3,power
WO-0005197,AST-00860,Corrective,Medium,2026-07-05,2026-07-15,2026-07-12,Completed,6.0,cable
WO-0002647,AST-00674,Preventive,Medium,2026-07-06,2026-07-16,2026-07-07,Completed,5.4,cable
WO-0004039,AST-00042,Corrective,Medium,2026-07-06,2026-07-16,2026-07-11,Completed,7.3,third_rail
WO-0004231,AST-00169,Corrective,High,2026-07-06,2026-07-11,2026-07-06,Completed,4.6,breaker
WO-0004484,AST-00355,Corrective,Critical,2026-07-06,2026-07-08,,Open,9.9,cable
WO-0001467,AST-00374,Preventive,Medium,2026-07-07,2026-07-17,2026-07-10,Completed,5.8,breaker
WO-0002189,AST-00560,Preventive,Medium,2026-07-07,2026-07-17,2026-07-09,Completed,4.4,cable
WO-0004085,AST-00073,Corrective,Medium,2026-07-07,2026-07-17,,Open,6.9,third_rail
WO-0004560,AST-00409,Corrective,Medium,2026-07-07,2026-07-17,,Open,6.3,power
WO-0005099,AST-00799,Corrective,High,2026-07-07,2026-07-12,2026-07-09,Completed,6.6,cable
WO-0000371,AST-00095,Preventive,Medium,2026-07-08,2026-07-18,,Open,2.3,breaker
WO-0000154,AST-00040,Preventive,Medium,2026-07-09,2026-07-19,,Open,5.7,cable
WO-0000188,AST-00048,Preventive,Medium,2026-07-09,2026-07-19,2026-07-18,Completed,7.3,breaker
WO-0001473,AST-00375,Preventive,Medium,2026-07-09,2026-07-19,2026-07-09,Completed,4.3,power
WO-0002456,AST-00627,Preventive,Medium,2026-07-09,2026-07-19,,Open,4.2,third_rail
WO-0002594,AST-00661,Preventive,Medium,2026-07-09,2026-07-19,2026-07-11,Completed,3.6,breaker
WO-0003257,AST-00827,Preventive,Medium,2026-07-09,2026-07-19,,Open,5.5,cable
WO-0003346,AST-00848,Preventive,Medium,2026-07-09,2026-07-19,2026-07-11,Completed,6.9,cable
WO-0000570,AST-00146,Preventive,Medium,2026-07-10,2026-07-20,,Open,6.8,breaker
WO-0000783,AST-00199,Preventive,Medium,2026-07-10,2026-07-20,2026-07-14,Completed,5.4,breaker
WO-0001042,AST-00266,Preventive,Medium,2026-07-10,2026-07-20,2026-07-11,Completed,3.9,power
WO-0001836,AST-00468,Preventive,Medium,2026-07-10,2026-07-20,,Open,5.1,third_rail
WO-0002160,AST-00553,Preventive,Medium,2026-07-10,2026-07-20,,Open,6.3,breaker
WO-0003826,AST-00963,Preventive,Medium,2026-07-10,2026-07-20,2026-07-10,Completed,5.8,power
WO-0004293,AST-00214,Corrective,Critical,2026-07-10,2026-07-12,,Open,6.1,third_rail
WO-0004432,AST-00313,Corrective,High,2026-07-10,2026-07-15,2026-07-14,Completed,6.7,breaker
WO-0004941,AST-00686,Corrective,High,2026-07-10,2026-07-15,2026-07-19,Completed,4.8,breaker
WO-0001730,AST-00441,Preventive,Medium,2026-07-11,2026-07-21,,Open,7.3,third_rail
WO-0002326,AST-00594,Preventive,Medium,2026-07-11,2026-07-21,2026-07-14,Completed,5.4,cable
WO-0002563,AST-00654,Preventive,Medium,2026-07-11,2026-07-21,,Open,4.9,breaker
WO-0003301,AST-00836,Preventive,Medium,2026-07-11,2026-07-21,2026-07-12,Completed,5.8,cable
WO-0004761,AST-00554,Corrective,Medium,2026-07-11,2026-07-21,2026-07-18,Completed,6.2,third_rail
WO-0000172,AST-00044,Preventive,Medium,2026-07-12,2026-07-22,2026-07-17,Completed,7.3,breaker
WO-0000272,AST-00070,Preventive,Medium,2026-07-12,2026-07-22,2026-07-19,Completed,8.4,cable
WO-0000557,AST-00143,Preventive,Medium,2026-07-12,2026-07-22,,Open,6.9,third_rail
WO-0002079,AST-00534,Preventive,Medium,2026-07-12,2026-07-22,2026-07-15,Completed,6.9,cable
WO-0005377,AST-00990,Corrective,High,2026-07-12,2026-07-17,2026-07-14,Completed,3.5,third_rail
WO-0001870,AST-00476,Preventive,Medium,2026-07-13,2026-07-23,,Open,6.3,breaker
WO-0003582,AST-00901,Preventive,Medium,2026-07-13,2026-07-23,2026-07-14,Completed,6.0,cable
WO-0004096,AST-00083,Corrective,Medium,2026-07-13,2026-07-23,,Open,6.2,third_rail
WO-0005191,AST-00853,Corrective,Medium,2026-07-13,2026-07-23,2026-07-13,Completed,6.9,third_rail
WO-0000047,AST-00013,Preventive,Medium,2026-07-14,2026-07-24,2026-07-16,Completed,5.5,cable
WO-0001051,AST-00269,Preventive,Medium,2026-07-14,2026-07-24,,Open,7.1,power
WO-0001902,AST-00487,Preventive,Medium,2026-07-14,2026-07-24,2026-07-17,Completed,3.1,cable
WO-0002435,AST-00622,Preventive,Medium,2026-07-14,2026-07-24,,Open,5.3,cable
WO-0003431,AST-00866,Preventive,Medium,2026-07-14,2026-07-24,2026-07-15,Completed,5.6,third_rail
WO-0004605,AST-00446,Corrective,Critical,2026-07-14,2026-07-16,,Open,4.8,cable
WO-0000197,AST-00050,Preventive,Medium,2026-07-15,2026-07-25,2026-07-15,Completed,4.2,power
WO-0001446,AST-00369,Preventive,Medium,2026-07-15,2026-07-25,2026-07-21,Completed,5.7,breaker
WO-0002910,AST-00741,Preventive,Medium,2026-07-15,2026-07-25,2026-07-18,Completed,4.7,power
WO-0002978,AST-00756,Preventive,Medium,2026-07-15,2026-07-25,,Open,4.8,breaker
WO-0003047,AST-00775,Preventive,Medium,2026-07-15,2026-07-25,2026-07-19,Completed,3.1,power
WO-0002300,AST-00588,Preventive,Medium,2026-07-16,2026-07-26,,Open,4.4,breaker
WO-0003670,AST-00923,Preventive,Medium,2026-07-16,2026-07-26,,Open,6.4,cable
WO-0000082,AST-00022,Preventive,Medium,2026-07-17,2026-07-27,2026-07-21,Completed,6.9,breaker
WO-0001419,AST-00363,Preventive,Medium,2026-07-17,2026-07-27,,Open,7.5,power
WO-0001990,AST-00511,Preventive,Medium,2026-07-17,2026-07-27,2026-07-22,Completed,6.2,power
WO-0003143,AST-00800,Preventive,Medium,2026-07-17,2026-07-27,2026-07-22,Completed,2.5,cable
WO-0004297,AST-00216,Corrective,Medium,2026-07-17,2026-07-27,,Open,5.1,cable
WO-0005300,AST-00930,Corrective,High,2026-07-17,2026-07-22,2026-07-19,Completed,8.3,cable
WO-0000076,AST-00021,Preventive,Medium,2026-07-18,2026-07-28,2026-07-18,Completed,6.0,third_rail
WO-0000337,AST-00085,Preventive,Medium,2026-07-18,2026-07-28,,Open,7.1,power
WO-0000924,AST-00236,Preventive,Medium,2026-07-18,2026-07-28,2026-07-20,Completed,6.5,third_rail
WO-0001981,AST-00509,Preventive,Medium,2026-07-18,2026-07-28,,Open,4.6,cable
WO-0002974,AST-00755,Preventive,Medium,2026-07-18,2026-07-28,,Open,5.6,cable
WO-0003834,AST-00965,Preventive,Medium,2026-07-18,2026-07-28,,Open,7.6,third_rail
WO-0000022,AST-00005,Preventive,Medium,2026-07-19,2026-07-29,2026-07-22,Completed,3.7,power
WO-0000117,AST-00030,Preventive,Medium,2026-07-19,2026-07-29,,Open,4.8,cable
WO-0000647,AST-00165,Preventive,Medium,2026-07-19,2026-07-29,,Open,1.9,cable
WO-0001390,AST-00357,Preventive,Medium,2026-07-19,2026-07-29,,Open,2.5,third_rail
WO-0002493,AST-00636,Preventive,Medium,2026-07-19,2026-07-29,,Open,3.3,power
WO-0003079,AST-00784,Preventive,Medium,2026-07-19,2026-07-29,,Open,6.5,cable
WO-0003566,AST-00898,Preventive,Medium,2026-07-19,2026-07-29,2026-07-26,Completed,5.7,breaker
WO-0004152,AST-00123,Corrective,Medium,2026-07-19,2026-07-29,,Open,7.3,power
WO-0004738,AST-00539,Corrective,Medium,2026-07-19,2026-07-29,,Open,4.5,power
WO-0005247,AST-00891,Corrective,Medium,2026-07-19,2026-07-29,,Open,6.0,breaker
WO-0000844,AST-00215,Preventive,Medium,2026-07-20,2026-07-30,,Open,4.8,cable
WO-0001210,AST-00310,Preventive,Medium,2026-07-20,2026-07-30,,Open,5.6,power
WO-0002367,AST-00604,Preventive,Medium,2026-07-20,2026-07-30,2026-07-24,Completed,4.3,cable
WO-0002529,AST-00646,Preventive,Medium,2026-07-20,2026-07-30,,Open,5.1,third_rail
WO-0002726,AST-00694,Preventive,Medium,2026-07-20,2026-07-30,,Open,6.0,breaker
WO-0002742,AST-00697,Preventive,Medium,2026-07-20,2026-07-30,,Open,4.5,cable
WO-0003845,AST-00967,Preventive,Medium,2026-07-20,2026-07-30,2026-07-23,Completed,6.6,third_rail
WO-0004184,AST-00141,Corrective,High,2026-07-20,2026-07-25,2026-07-25,Completed,6.8,cable
WO-0005072,AST-00783,Corrective,Medium,2026-07-20,2026-07-30,2026-07-21,Completed,5.2,cable
WO-0000853,AST-00217,Preventive,Medium,2026-07-21,2026-07-31,2026-07-22,Completed,6.7,power
WO-0002820,AST-00717,Preventive,Medium,2026-07-21,2026-07-31,,Open,5.5,cable
WO-0002914,AST-00742,Preventive,Medium,2026-07-21,2026-07-31,2026-07-24,Completed,8.3,power
WO-0004386,AST-00276,Corrective,Medium,2026-07-21,2026-07-31,2026-07-27,Completed,4.4,breaker
WO-0005228,AST-00878,Corrective,Medium,2026-07-21,2026-07-31,2026-07-25,Completed,4.2,breaker
WO-0001425,AST-00364,Preventive,Medium,2026-07-22,2026-08-01,,Open,3.9,power
WO-0003195,AST-00813,Preventive,Medium,2026-07-22,2026-08-01,,Open,6.0,third_rail
WO-0003625,AST-00911,Preventive,Medium,2026-07-22,2026-08-01,,Open,3.1,third_rail
WO-0003793,AST-00955,Preventive,Medium,2026-07-22,2026-08-01,,Open,7.2,third_rail
WO-0005297,AST-00929,Corrective,Medium,2026-07-22,2026-08-01,2026-07-23,Completed,5.5,cable
WO-0000375,AST-00096,Preventive,Medium,2026-07-23,2026-08-02,,Open,5.7,cable
WO-0002371,AST-00605,Preventive,Medium,2026-07-23,2026-08-02,,Open,4.2,third_rail
WO-0003685,AST-00927,Preventive,Medium,2026-07-23,2026-08-02,,Open,4.1,power
WO-0003857,AST-00970,Preventive,Medium,2026-07-24,2026-08-03,,Open,6.0,breaker
WO-0004411,AST-00299,Corrective,Medium,2026-07-24,2026-08-03,2026-07-25,Completed,5.3,third_rail
WO-0000134,AST-00035,Preventive,Medium,2026-07-25,2026-08-04,,Open,4.6,cable
WO-0000397,AST-00101,Preventive,Medium,2026-07-25,2026-08-04,,Open,4.1,third_rail
WO-0000466,AST-00120,Preventive,Medium,2026-07-25,2026-08-04,,Open,4.5,cable
WO-0001874,AST-00477,Preventive,Medium,2026-07-25,2026-08-04,2026-07-28,Completed,6.8,cable
WO-0003178,AST-00809,Preventive,Medium,2026-07-25,2026-08-04,,Open,7.2,cable
WO-0003419,AST-00863,Preventive,Medium,2026-07-25,2026-08-04,,Open,2.3,third_rail
WO-0004650,AST-00467,Corrective,Medium,2026-07-25,2026-08-04,2026-07-26,Completed,5.8,cable
WO-0004860,AST-00630,Corrective,Medium,2026-07-25,2026-08-04,2026-07-27,Completed,5.6,third_rail
WO-0000725,AST-00185,Preventive,Medium,2026-07-26,2026-08-05,,Open,3.8,third_rail
WO-0001009,AST-00258,Preventive,Medium,2026-07-26,2026-08-05,,Open,3.0,power
WO-0001489,AST-00379,Preventive,Medium,2026-07-26,2026-08-05,,Open,6.2,breaker
WO-0001604,AST-00408,Preventive,Medium,2026-07-26,2026-08-05,,Open,3.9,third_rail
WO-0003448,AST-00870,Preventive,Medium,2026-07-26,2026-08-05,,Open,7.4,breaker
WO-0004990,AST-00720,Corrective,High,2026-07-26,2026-07-31,2026-07-28,Completed,8.8,third_rail
WO-0005307,AST-00937,Corrective,Critical,2026-07-26,2026-07-28,2026-07-29,Completed,6.9,third_rail
WO-0000486,AST-00125,Preventive,Medium,2026-07-27,2026-08-06,2026-07-30,Completed,4.3,power
WO-0000744,AST-00190,Preventive,Medium,2026-07-27,2026-08-06,2026-07-29,Completed,7.5,breaker
WO-0002898,AST-00737,Preventive,Medium,2026-07-27,2026-08-06,2026-07-29,Completed,1.5,breaker
