asset_id,rank,driver,driver_points
AST-00301,4,Inspection decline,0.0
AST-00301,5,Recent incidents,0.0
AST-00302,1,Maintenance interval,10.85
AST-00302,2,Asset criticality,4.0
AST-00302,3,Inspection decline,0.74
AST-00302,4,Condition deterioration,0.0
AST-00302,5,Recent incidents,0.0
AST-00303,1,Condition deterioration,8.67
AST-00303,2,Asset criticality,6.0
AST-00303,3,Inspection decline,5.88
AST-00303,4,Maintenance interval,2.37
AST-00303,5,Recent incidents,0.0
AST-00304,1,Condition deterioration,9.18
AST-00304,2,Inspection decline,5.65
AST-00304,3,Asset criticality,4.0
AST-00304,4,Maintenance interval,3.98
AST-00304,5,Recent incidents,0.0
AST-00305,1,Condition deterioration,14.58
AST-00305,2,Repeat-failure signal,12.0
AST-00305,3,Recent incidents,10.0
AST-00305,4,Asset criticality,4.0
AST-00305,5,Maintenance interval,2.96
AST-00306,1,Repeat-failure signal,12.0
AST-00306,2,Recent incidents,10.0
AST-00306,3,Asset criticality,6.0
AST-00306,4,Maintenance interval,2.33
AST-00306,5,Condition deterioration,0.0
AST-00307,1,Inspection decline,4.38
AST-00307,2,Asset criticality,4.0
AST-00307,3,Maintenance interval,3.32
AST-00307,4,Condition deterioration,1.7
AST-00307,5,Recent incidents,0.0
AST-00308,1,Asset criticality,8.0
AST-00308,2,Maintenance interval,6.81
AST-00308,3,Inspection decline,2.06
AST-00308,4,Condition deterioration,0.0
AST-00308,5,Recent incidents,0.0
AST-00309,1,Maintenance interval,12.0
AST-00309,2,Asset criticality,4.0
AST-00309,3,Inspection decline,0.12
AST-00309,4,Condition deterioration,0.0
AST-00309,5,Recent incidents,0.0
AST-00282,1,Asset criticality,10.0
AST-00282,2,Maintenance interval,1.74
AST-00282,3,Inspection decline,0.96
AST-00282,4,Condition deterioration,0.0
AST-00282,5,Recent incidents,0.0
AST-00281,1,Condition deterioration,9.93
AST-00281,2,Maintenance interval,8.68
AST-00281,3,Asset criticality,6.0
AST-00281,4,Inspection decline,4.67
AST-00281,5,Recent incidents,0.0
AST-00280,1,Maintenance interval,6.94
AST-00280,2,Asset criticality,6.0
AST-00280,3,Inspection decline,1.78
AST-00280,4,Condition deterioration,0.0
AST-00280,5,Recent incidents,0.0
AST-00279,1,Asset criticality,4.0
AST-00279,2,Inspection decline,3.27
AST-00279,3,Maintenance interval,2.63
AST-00279,4,Condition deterioration,0.0
AST-00279,5,Recent incidents,0.0
AST-00250,1,Maintenance interval,6.35
AST-00250,2,Asset criticality,6.0
AST-00250,3,Inspection decline,4.81
AST-00250,4,Condition deterioration,0.0
AST-00250,5,Recent incidents,0.0
AST-00252,1,Maintenance interval,2.24
AST-00252,2,Asset criticality,2.0
AST-00252,3,Condition deterioration,0.0
AST-00252,4,Inspection decline,0.0
AST-00252,5,Recent incidents,0.0
AST-00253,1,Asset criticality,8.0
AST-00253,2,Inspection decline,5.76
AST-00253,3,Maintenance interval,1.81
AST-00253,4,Condition deterioration,0.0
AST-00253,5,Recent incidents,0.0
AST-00254,1,Asset criticality,6.0
AST-00254,2,Condition deterioration,5.03
AST-00254,3,Maintenance interval,1.32
AST-00254,4,Inspection decline,0.0
AST-00254,5,Recent incidents,0.0
AST-00255,1,Maintenance interval,6.61
AST-00255,2,Asset criticality,4.0
AST-00255,3,Condition deterioration,0.0
AST-00255,4,Inspection decline,0.0
AST-00255,5,Recent incidents,0.0
AST-00256,1,Condition deterioration,7.61
AST-00256,2,Asset criticality,6.0
AST-00256,3,Maintenance interval,4.14
AST-00256,4,Inspection decline,0.74
AST-00256,5,Recent incidents,0.0
AST-00257,1,Condition deterioration,8.8
AST-00257,2,Asset criticality,6.0
AST-00257,3,Inspection decline,5.92
AST-00257,4,Maintenance interval,4.18
AST-00257,5,Recent incidents,0.0
AST-00258,1,Asset criticality,6.0
AST-00258,2,Maintenance interval,4.18
AST-00258,3,Inspection decline,1.14
AST-00258,4,Condition deterioration,0.0
AST-00258,5,Recent incidents,0.0
AST-00259,1,Asset criticality,8.0
AST-00259,2,Maintenance interval,1.61
AST-00259,3,Inspection decline,1.43
AST-00259,4,Condition deterioration,0.0
AST-00259,5,Recent incidents,0.0
AST-00260,1,Condition deterioration,15.15
AST-00260,2,Maintenance interval,9.99
AST-00260,3,Asset criticality,4.0
AST-00260,4,Inspection decline,0.0
AST-00260,5,Recent incidents,0.0
AST-00261,1,Asset criticality,8.0
AST-00261,2,Recent incidents,5.0
AST-00261,3,Maintenance interval,4.83
AST-00261,4,Inspection decline,2.29
AST-00261,5,Condition deterioration,0.0
AST-00262,1,Repeat-failure signal,12.0
AST-00262,2,Recent incidents,10.0
AST-00262,3,Condition deterioration,9.37
AST-00262,4,Asset criticality,4.0
AST-00262,5,Maintenance interval,2.66
AST-00263,1,Asset criticality,6.0
AST-00263,2,Recent incidents,5.0
AST-00263,3,Inspection decline,2.94
AST-00263,4,Maintenance interval,0.92
AST-00263,5,Condition deterioration,0.0
AST-00310,1,Asset criticality,10.0
AST-00310,2,Maintenance interval,6.25
AST-00310,3,Inspection decline,2.29
AST-00310,4,Condition deterioration,0.0
AST-00310,5,Recent incidents,0.0
AST-00264,1,Asset criticality,10.0
AST-00264,2,Inspection decline,5.36
AST-00264,3,Maintenance interval,1.22
AST-00264,4,Condition deterioration,0.0
AST-00264,5,Recent incidents,0.0
AST-00266,1,Asset criticality,6.0
AST-00266,2,Inspection decline,1.08
AST-00266,3,Maintenance interval,0.66
AST-00266,4,Condition deterioration,0.0
AST-00266,5,Recent incidents,0.0
AST-00267,1,Condition deterioration,6.29
AST-00267,2,Maintenance interval,6.18
AST-00267,3,Asset criticality,4.0
AST-00267,4,Inspection decline,2.06
AST-00267,5,Recent incidents,0.0
AST-00268,1,Maintenance interval,6.74
AST-00268,2,Condition deterioration,6.35
AST-00268,3,Asset criticality,6.0
AST-00268,4,Inspection decline,2.92
AST-00268,5,Recent incidents,0.0
AST-00269,1,Maintenance interval,9.34
AST-00269,2,Asset criticality,6.0
AST-00269,3,Inspection decline,2.87
AST-00269,4,Condition deterioration,0.0
AST-00269,5,Recent incidents,0.0
AST-00270,1,Condition deterioration,18.29
AST-00270,2,Asset criticality,6.0
AST-00270,3,Recent incidents,5.0
AST-00270,4,Maintenance interval,1.28
AST-00270,5,Inspection decline,0.0
AST-00271,1,Asset criticality,6.0
AST-00271,2,Maintenance interval,4.64
AST-00271,3,Inspection decline,2.77
AST-00271,4,Condition deterioration,2.14
AST-00271,5,Recent incidents,0.0
AST-00272,1,Inspection decline,6.58
AST-00272,2,Asset criticality,6.0
AST-00272,3,Maintenance interval,5.33
AST-00272,4,Condition deterioration,0.0
AST-00272,5,Recent incidents,0.0
AST-00273,1,Asset criticality,6.0
AST-00273,2,Maintenance interval,4.96
AST-00273,3,Inspection decline,3.31
AST-00273,4,Condition deterioration,0.0
AST-00273,5,Recent incidents,0.0
AST-00274,1,Maintenance interval,11.21
AST-00274,2,Inspection decline,5.06
AST-00274,3,Asset criticality,4.0
AST-00274,4,Condition deterioration,3.58
AST-00274,5,Recent incidents,0.0
AST-00275,1,Asset criticality,6.0
AST-00275,2,Inspection decline,1.91
AST-00275,3,Maintenance interval,1.74
AST-00275,4,Condition deterioration,0.0
AST-00275,5,Recent incidents,0.0
AST-00276,1,Asset criticality,8.0
AST-00276,2,Recent incidents,5.0
AST-00276,3,Inspection decline,3.83
AST-00276,4,Condition deterioration,2.07
AST-00276,5,Maintenance interval,0.13
AST-00277,1,Maintenance interval,4.27
AST-00277,2,Asset criticality,4.0
AST-00277,3,Condition deterioration,0.0
AST-00277,4,Inspection decline,0.0
AST-00277,5,Recent incidents,0.0
AST-00278,1,Maintenance interval,8.19
AST-00278,2,Asset criticality,6.0
AST-00278,3,Condition deterioration,0.0
AST-00278,4,Inspection decline,0.0
AST-00278,5,Recent incidents,0.0
AST-00265,1,Asset criticality,8.0
AST-00265,2,Maintenance interval,1.51
AST-00265,3,Inspection decline,0.37
AST-00265,4,Condition deterioration,0.0
AST-00265,5,Recent incidents,0.0
AST-00499,1,Maintenance interval,6.48
AST-00499,2,Asset criticality,6.0
AST-00499,3,Inspection decline,1.01
AST-00499,4,Condition deterioration,0.0
AST-00499,5,Recent incidents,0.0
AST-00311,1,Asset criticality,6.0
AST-00311,2,Maintenance interval,3.35
AST-00311,3,Condition deterioration,0.0
AST-00311,4,Inspection decline,0.0
AST-00311,5,Recent incidents,0.0
AST-00313,1,Inspection decline,6.21
AST-00313,2,Condition deterioration,6.03
AST-00313,3,Recent incidents,5.0
AST-00313,4,Asset criticality,4.0
AST-00313,5,Maintenance interval,0.56
AST-00346,1,Maintenance interval,9.86
AST-00346,2,Inspection decline,2.68
AST-00346,3,Asset criticality,2.0
AST-00346,4,Condition deterioration,0.0
AST-00346,5,Recent incidents,0.0
AST-00347,1,Asset criticality,8.0
AST-00347,2,Maintenance interval,4.5
AST-00347,3,Inspection decline,2.29
AST-00347,4,Condition deterioration,0.0
AST-00347,5,Recent incidents,0.0
AST-00348,1,Condition deterioration,13.01
AST-00348,2,Asset criticality,6.0
AST-00348,3,Maintenance interval,4.27
AST-00348,4,Inspection decline,2.45
AST-00348,5,Recent incidents,0.0
AST-00349,1,Maintenance interval,10.06
AST-00349,2,Asset criticality,6.0
AST-00349,3,Inspection decline,2.13
AST-00349,4,Condition deterioration,0.0
AST-00349,5,Recent incidents,0.0
AST-00350,1,Asset criticality,8.0
AST-00350,2,Maintenance interval,5.39
AST-00350,3,Condition deterioration,2.2
AST-00350,4,Inspection decline,1.57
AST-00350,5,Recent incidents,0.0
AST-00351,1,Maintenance interval,12.0
AST-00351,2,Condition deterioration,3.96
AST-00351,3,Asset criticality,2.0
AST-00351,4,Inspection decline,1.35
AST-00351,5,Recent incidents,0.0
AST-00352,1,Condition deterioration,10.18
AST-00352,2,Inspection decline,4.13
AST-00352,3,Maintenance interval,2.14
AST-00352,4,Asset criticality,2.0
AST-00352,5,Recent incidents,0.0
AST-00353,1,Condition deterioration,7.54
AST-00353,2,Asset criticality,6.0
AST-00353,3,Maintenance interval,4.64
AST-00353,4,Inspection decline,3.41
AST-00353,5,Recent incidents,0.0
AST-00354,1,Asset criticality,6.0
AST-00354,2,Maintenance interval,3.02
AST-00354,3,Inspection decline,0.23
AST-00354,4,Condition deterioration,0.0
AST-00354,5,Recent incidents,0.0
AST-00355,1,Repeat-failure signal,12.0
AST-00355,2,Recent incidents,10.0
AST-00355,3,Asset criticality,6.0
AST-00355,4,Open critical work,5.0
AST-00355,5,Maintenance interval,4.9
AST-00356,1,Asset criticality,6.0
AST-00356,2,Maintenance interval,4.34
AST-00356,3,Condition deterioration,0.0
AST-00356,4,Inspection decline,0.0
AST-00356,5,Recent incidents,0.0
AST-00357,1,Asset criticality,8.0
AST-00357,2,Maintenance interval,2.99
AST-00357,3,Inspection decline,0.86
AST-00357,4,Condition deterioration,0.0
AST-00357,5,Recent incidents,0.0
AST-00358,1,Asset criticality,8.0
AST-00358,2,Maintenance interval,5.56
AST-00358,3,Inspection decline,2.1
AST-00358,4,Condition deterioration,0.0
AST-00358,5,Recent incidents,0.0
AST-00359,1,Asset criticality,8.0
AST-00359,2,Maintenance interval,1.87
AST-00359,3,Inspection decline,0.31
AST-00359,4,Condition deterioration,0.0
AST-00359,5,Recent incidents,0.0
AST-00360,1,Asset criticality,6.0
AST-00360,2,Maintenance interval,3.52
AST-00360,3,Condition deterioration,0.0
AST-00360,4,Inspection decline,0.0
AST-00360,5,Recent incidents,0.0
AST-00361,1,Condition deterioration,5.78
AST-00361,2,Recent incidents,5.0
AST-00361,3,Asset criticality,2.0
AST-00361,4,Maintenance interval,1.05
AST-00361,5,Inspection decline,0.0
AST-00362,1,Asset criticality,8.0
AST-00362,2,Condition deterioration,6.41
AST-00362,3,Maintenance interval,3.75
AST-00362,4,Inspection decline,2.75
AST-00362,5,Recent incidents,0.0
AST-00363,1,Asset criticality,8.0
AST-00363,2,Condition deterioration,6.73
AST-00363,3,Maintenance interval,6.31
AST-00363,4,Inspection decline,0.19
AST-00363,5,Recent incidents,0.0
AST-00364,1,Asset criticality,8.0
AST-00364,2,Recent incidents,5.0
AST-00364,3,Inspection decline,1.65
AST-00364,4,Maintenance interval,0.92
AST-00364,5,Condition deterioration,0.0
AST-00365,1,Condition deterioration,8.74
AST-00365,2,Recent incidents,5.0
AST-00365,3,Asset criticality,4.0
AST-00365,4,Inspection decline,2.69
AST-00365,5,Maintenance interval,2.2
AST-00366,1,Asset criticality,8.0
AST-00366,2,Inspection decline,6.05
AST-00366,3,Maintenance interval,1.94
AST-00366,4,Condition deterioration,0.0
AST-00366,5,Recent incidents,0.0
AST-00367,1,Asset criticality,8.0
AST-00367,2,Recent incidents,5.0
AST-00367,3,Maintenance interval,0.92
AST-00367,4,Condition deterioration,0.0
AST-00367,5,Inspection decline,0.0
AST-00368,1,Asset criticality,10.0
AST-00368,2,Inspection decline,4.01
AST-00368,3,Maintenance interval,3.29
AST-00368,4,Condition deterioration,0.0
AST-00368,5,Recent incidents,0.0
AST-00369,1,Inspection decline,4.22
AST-00369,2,Asset criticality,4.0
AST-00369,3,Maintenance interval,0.33
AST-00369,4,Condition deterioration,0.0
AST-00369,5,Recent incidents,0.0
AST-00370,1,Asset criticality,6.0
AST-00370,2,Inspection decline,3.83
AST-00370,3,Maintenance interval,2.7
AST-00370,4,Condition deterioration,0.0
AST-00370,5,Recent incidents,0.0
AST-00371,1,Asset criticality,8.0
AST-00371,2,Maintenance interval,2.37
AST-00371,3,Inspection decline,1.78
AST-00371,4,Condition deterioration,0.0
AST-00371,5,Recent incidents,0.0
AST-00372,1,Condition deterioration,6.16
AST-00372,2,Asset criticality,6.0
AST-00372,3,Inspection decline,3.55
AST-00372,4,Maintenance interval,3.48
AST-00372,5,Recent incidents,0.0
AST-00345,1,Asset criticality,6.0
AST-00345,2,Inspection decline,5.93
AST-00345,3,Condition deterioration,5.28
AST-00345,4,Maintenance interval,4.47
AST-00345,5,Recent incidents,0.0
AST-00344,1,Condition deterioration,8.93
AST-00344,2,Asset criticality,6.0
AST-00344,3,Inspection decline,3.39
AST-00344,4,Maintenance interval,1.22
AST-00344,5,Recent incidents,0.0
AST-00343,1,Asset criticality,6.0
AST-00343,2,Maintenance interval,4.41
AST-00343,3,Inspection decline,2.36
AST-00343,4,Condition deterioration,0.0
AST-00343,5,Recent incidents,0.0
AST-00342,1,Asset criticality,8.0
AST-00342,2,Inspection decline,3.36
AST-00342,3,Maintenance interval,1.78
AST-00342,4,Condition deterioration,0.0
AST-00342,5,Recent incidents,0.0
AST-00314,1,Asset criticality,10.0
AST-00314,2,Maintenance interval,4.83
AST-00314,3,Condition deterioration,0.0
AST-00314,4,Inspection decline,0.0
AST-00314,5,Recent incidents,0.0
AST-00315,1,Asset criticality,8.0
AST-00315,2,Maintenance interval,1.71
AST-00315,3,Condition deterioration,0.0
AST-00315,4,Inspection decline,0.0
AST-00315,5,Recent incidents,0.0
AST-00316,1,Asset criticality,6.0
AST-00316,2,Inspection decline,4.93
AST-00316,3,Maintenance interval,2.7
AST-00316,4,Condition deterioration,0.0
AST-00316,5,Recent incidents,0.0
AST-00317,1,Maintenance interval,5.56
AST-00317,2,Asset criticality,4.0
AST-00317,3,Inspection decline,1.37
AST-00317,4,Condition deterioration,0.0
AST-00317,5,Recent incidents,0.0
AST-00318,1,Asset criticality,6.0
AST-00318,2,Inspection decline,3.5
AST-00318,3,Maintenance interval,0.95
AST-00318,4,Condition deterioration,0.0
AST-00318,5,Recent incidents,0.0
AST-00319,1,Condition deterioration,12.76
AST-00319,2,Inspection decline,7.58
AST-00319,3,Recent incidents,5.0
AST-00319,4,Asset criticality,4.0
AST-00319,5,Maintenance interval,2.5
AST-00320,1,Asset criticality,10.0
AST-00320,2,Condition deterioration,8.55
AST-00320,3,Maintenance interval,1.51
AST-00320,4,Inspection decline,1.22
AST-00320,5,Recent incidents,0.0
AST-00321,1,Asset criticality,8.0
AST-00321,2,Maintenance interval,3.22
AST-00321,3,Inspection decline,1.68
AST-00321,4,Condition deterioration,0.0
AST-00321,5,Recent incidents,0.0
AST-00322,1,Maintenance interval,6.81
AST-00322,2,Asset criticality,6.0
AST-00322,3,Condition deterioration,0.0
AST-00322,4,Inspection decline,0.0
AST-00322,5,Recent incidents,0.0
AST-00323,1,Maintenance interval,6.81
AST-00323,2,Asset criticality,2.0
AST-00323,3,Condition deterioration,0.0
AST-00323,4,Inspection decline,0.0
AST-00323,5,Recent incidents,0.0
AST-00324,1,Asset criticality,4.0
AST-00324,2,Maintenance interval,2.86
AST-00324,3,Condition deterioration,0.0
AST-00324,4,Inspection decline,0.0
AST-00324,5,Recent incidents,0.0
AST-00325,1,Condition deterioration,10.62
AST-00325,2,Asset criticality,8.0
AST-00325,3,Maintenance interval,6.74
AST-00325,4,Inspection decline,4.5
AST-00325,5,Recent incidents,0.0
AST-00326,1,Asset criticality,8.0
AST-00326,2,Condition deterioration,4.59
AST-00326,3,Maintenance interval,3.72
AST-00326,4,Inspection decline,0.0
AST-00326,5,Recent incidents,0.0
AST-00312,1,Asset criticality,6.0
AST-00312,2,Maintenance interval,3.12
AST-00312,3,Inspection decline,1.87
AST-00312,4,Condition deterioration,0.0
AST-00312,5,Recent incidents,0.0
AST-00327,1,Asset criticality,8.0
AST-00327,2,Inspection decline,7.38
AST-00327,3,Recent incidents,5.0
AST-00327,4,Maintenance interval,1.55
AST-00327,5,Condition deterioration,0.0
AST-00329,1,Asset criticality,8.0
AST-00329,2,Maintenance interval,4.57
AST-00329,3,Condition deterioration,0.0
AST-00329,4,Inspection decline,0.0
AST-00329,5,Recent incidents,0.0
AST-00330,1,Asset criticality,8.0
AST-00330,2,Maintenance interval,6.97
AST-00330,3,Inspection decline,0.86
AST-00330,4,Condition deterioration,0.0
AST-00330,5,Recent incidents,0.0
AST-00331,1,Maintenance interval,6.44
AST-00331,2,Asset criticality,4.0
AST-00331,3,Condition deterioration,0.0
AST-00331,4,Inspection decline,0.0
AST-00331,5,Recent incidents,0.0
AST-00332,1,Condition deterioration,7.48
AST-00332,2,Asset criticality,6.0
AST-00332,3,Maintenance interval,0.82
AST-00332,4,Inspection decline,0.0
AST-00332,5,Recent incidents,0.0
AST-00333,1,Asset criticality,6.0
AST-00333,2,Inspection decline,5.63
AST-00333,3,Recent incidents,5.0
AST-00333,4,Maintenance interval,3.91
AST-00333,5,Condition deterioration,0.0
AST-00334,1,Repeat-failure signal,12.0
AST-00334,2,Recent incidents,10.0
AST-00334,3,Asset criticality,6.0
AST-00334,4,Condition deterioration,5.59
AST-00334,5,Maintenance interval,5.03
AST-00335,1,Maintenance interval,4.47
AST-00335,2,Asset criticality,2.0
AST-00335,3,Inspection decline,0.87
AST-00335,4,Condition deterioration,0.0
AST-00335,5,Recent incidents,0.0
AST-00336,1,Asset criticality,6.0
AST-00336,2,Maintenance interval,4.5
AST-00336,3,Inspection decline,0.91
AST-00336,4,Condition deterioration,0.0
AST-00336,5,Recent incidents,0.0
AST-00337,1,Asset criticality,6.0
AST-00337,2,Maintenance interval,4.67
AST-00337,3,Inspection decline,1.57
AST-00337,4,Condition deterioration,0.0
AST-00337,5,Recent incidents,0.0
AST-00338,1,Asset criticality,6.0
AST-00338,2,Condition deterioration,5.78
AST-00338,3,Maintenance interval,1.61
AST-00338,4,Inspection decline,0.0
AST-00338,5,Recent incidents,0.0
AST-00339,1,Asset criticality,6.0
AST-00339,2,Maintenance interval,2.5
AST-00339,3,Inspection decline,1.08
AST-00339,4,Condition deterioration,0.0
AST-00339,5,Recent incidents,0.0
AST-00340,1,Asset criticality,6.0
AST-00340,2,Maintenance interval,5.72
AST-00340,3,Inspection decline,2.75
AST-00340,4,Condition deterioration,0.0
AST-00340,5,Recent incidents,0.0
AST-00341,1,Asset criticality,6.0
AST-00341,2,Maintenance interval,4.8
AST-00341,3,Inspection decline,0.94
AST-00341,4,Condition deterioration,0.0
AST-00341,5,Recent incidents,0.0
AST-00328,1,Asset criticality,4.0
AST-00328,2,Maintenance interval,2.99
AST-00328,3,Condition deterioration,0.0
AST-00328,4,Inspection decline,0.0
AST-00328,5,Recent incidents,0.0
